"sample_id","qtl2_pct_diff","haploqa_pct_diff","haploqa_qtl2_pct_diff"
"E6B",0.00536208655107096,0.12377968818301,0.122308028558939
"E6C",0.00515809412793239,0.116669095147895,0.114694739909661
"E6E",0.00829812035552965,0.136842488707562,0.13557482150663
"E6F",0.00885909951916072,0.145497595803584,0.144157074165817
"E6G",0.00878624508232551,0.130948564767594,0.128405944922046
"E6H",0.00818883870027685,0.130933993880227,0.128726504444121
"E6J",0.0127349555587935,0.12767011511001,0.123291563456214
"E6K",0.00966049832434795,0.123327990674632,0.123306134343582
"E6M",0.00611248725047355,0.119211714993443,0.119379280198164
"E6P",0.00737286900772257,0.150284132303657,0.149249599300597
"E6Q",0.00550779542474137,0.126089173830686,0.123910826169314
"E6R",0.00598134926417019,0.110039341395891,0.110607606003206
"E6S",0.00625819612414396,0.139712953518869,0.135276118315605
"E6T",0.00583564039049978,0.128354946816261,0.125586478216523
"E6U",0.00711787847879936,0.128529797464666,0.126977997960076
"E6V",0.00835640390499781,0.144251784933702,0.140885909951916
"E6X",0.00520180679003351,0.13803730147166,0.134154159988343
"E6Y",0.00732915634562145,0.147435523823401,0.14896546699694
"E6Z",0.00499781436689494,0.146918257321871,0.145643304677255
"E72",0.00748215066297538,0.110804312982661,0.112822380882996
"E73",0.0084584001165671,0.142750983534897,0.137877021710622
"E74",0.00641119044149789,0.131582398368061,0.129338481713536
"E77",0.0118752732041381,0.116180970421099,0.11585312545534
"E78",0.00473553839428821,0.108429258341833,0.109063091942299
"E79",0.008064986157657,0.131392976832289,0.130169022293458
"E7A",0.00629462334256156,0.144630628005246,0.141942299286027
"E7B",0.00824712224974501,0.126089173830686,0.125426198455486
"E7C",0.0169750837826024,0.137090193792802,0.127728398659478
"E7D",0.0067026081888387,0.135399970858225,0.13362960804313
"E7F",0.00760600320559522,0.135946379134489,0.133411044732624
"E7G",0.00469911117587061,0.137724027393268,0.137534605857497
"E7H",0.00632376511729564,0.14194958472971,0.141446889115547
"E7J",0.00682646073145855,0.128915925979892,0.128442372140463
"E7K",0.00679003351304094,0.130409441935014,0.129578901355093
"E7M",0.00689931516829375,0.128624508232551,0.12702899606586
"E7N",0.00719801835931808,0.154378551653796,0.155988634707854
"E7R",0.011649424449949,0.124719510418184,0.125608334547574
"E7S",0.00974063820486668,0.119546845402885,0.115124581086988
"E7T",0.00554422264315897,0.121557627859537,0.12168876584584
"E7U",0.00979892175433484,0.129877604546117,0.127269415707417
"E7V",0.00523823400845111,0.137622031181699,0.1357205303803
"E7Y",0.00984991986011948,0.115015299431735,0.117616202826752
"E82",0.00933265335858954,0.155485939093691,0.155456797318957
"E83",0.00963864199329739,0.139159259798922,0.135727815823984
"E84",0.0122031181698965,0.117878478799359,0.118847442809267
"E85",0.00703773859828064,0.13025644761766,0.130314731167128
"E89",0.00509252513478071,0.145585021127787,0.144441206469474
"E8A",0.0105056097916363,0.134875418913012,0.133607751712079
"E8B",0.00650590120938365,0.142962261401719,0.142721841760163
"E8C",0.00591578027101851,0.131866530671718,0.130868424887076
"E8D",0.00700859682354655,0.131545971149643,0.13013259507504
"E8H",0.00703773859828064,0.134948273349847,0.133870027684686
"E8J",0.00563893341104473,0.110593035115839,0.10933265335859
"E8K",0.00533294477633688,0.144011365292146,0.141388605566079
"E8M",0.00628005245519452,0.141811161299723,0.141869444849191
"E8N",0.0116202826752149,0.126715721987469,0.124238671135072
"E8R",0.00572635873524698,0.125761328864928,0.124311525571907
"E8T",0.0110083054057992,0.129331196269853,0.126125601049104
"E8V",0.00556607897420953,0.144550488124727,0.143464957015882
"E8W",0.00684103161882559,0.143836514643742,0.144878333090485
"E9S",0.00729272912720385,0.124755937636602,0.122606731749964
"E9T",0.0043712662101122,0.135101267667201,0.133942882121521
"E9U",0.00816698236922629,0.130445869153431,0.124340667346641
"E9V",0.0066297537520035,0.130846568556025,0.131320122395454
"E9W",0.00952207489436107,0.133389188401574,0.130336587498179
"E9X",0.00711787847879936,0.139946087716742,0.139683811744135
"E9Y",0.0061999125746758,0.146065860410899,0.145905580649862
"E9Z",0.0048011073874399,0.140754771965613,0.138933411044733
"EA2",0.00460440040798485,0.146845402885036,0.145694302783039
"EA3",0.00735829812035553,0.137607460294332,0.137571033075914
"EA4",0.00563164796736121,0.124143960367186,0.121586769634271
"EA5",0.0072053038030016,0.131524114818592,0.130343872941862
"EA6",0.0102651901500801,0.125630190878625,0.125010928165525
"EA7",0.0106221768905726,0.150415270289961,0.147231531400262
"EA8",0.00650590120938365,0.147238816843946,0.144747195104182
"EA9",0.00601049103890427,0.147231531400262,0.144091505172665
"EAA",0.00901209383651464,0.159849919860119,0.160600320559522
"EAB",0.00684831706250911,0.11831560542037,0.117412210403614
"EAC",0.00990820340958764,0.149082034095876,0.148878041672738
"EAD",0.00426198455485939,0.142576132886493,0.141541599883433
"EAE",0.0107751712079266,0.130868424887076,0.130314731167128
"EAF",0.00646218854728253,0.127079994171645,0.127043566953227
"EAG",0.00669532274515518,0.141228325805042,0.142328427801253
"EAH",0.00835640390499781,0.130271018505027,0.128872213317791
"EAJ",0.00523823400845111,0.125018213609209,0.122257030453155
"EAK",0.00448783330904852,0.131028704648113,0.129396765263005
"EAM",0.00866239253970567,0.14598572053038,0.147311671280781
"EAN",0.0124071105930351,0.147581232697071,0.144404779251056
"EAP",0.00703773859828064,0.120996648695906,0.119153431443975
"EAQ",0.00969692554276556,0.11051289523532,0.108859099519161
"EAR",0.00926708436543786,0.132274515517995,0.131713536354364
"EAS",0.00538394288212152,0.125098353489728,0.123029287483608
"EAT",0.00538394288212152,0.108115984263442,0.107132449366166
"EAU",0.010024770508524,0.137141191898587,0.134627713827772
"EAV",0.00547136820632377,0.138204866676381,0.139931516829375
"EAW",0.00903395016756521,0.130846568556025,0.127385982806353
"EAX",0.00684103161882559,0.132631502258488,0.131225411627568
"EAY",0.00786827917820195,0.133498470056826,0.133185195978435
"EAZ",0.00295789013550925,0.127167419495847,0.125244062363398
"EB2",0.00738743989508961,0.1272767011511,0.125673903540726
"EB3",0.0088882412938948,0.147646801690223,0.147705085239691
"EB4",0.00840011656709894,0.127232988488999,0.123590266647239
"EB5",0.00706688037301472,0.138860556607897,0.137039195687017
"EB6",0.00641847588518141,0.122686871630482,0.120391956870173
"EB8",0.00744572344455777,0.127123706833746,0.123816115401428
"EB9",0.00826169313711205,0.142080722716013,0.139151974355238
"EBA",0.0050196706979455,0.117310214192044,0.116843945796299
"EBB",0.0089246685123124,0.135050269561416,0.132587789596386
"EBC",0.00809412793239108,0.135042984117733,0.134365437855165
"EBD",0.007168876584584,0.130584292583418,0.12754626256739
"EBE",0.00568264607314585,0.133207052309486,0.130584292583418
"EBF",0.00646218854728253,0.129360338044587,0.127050852396911
"EBG",0.00582835494681626,0.137374326096459,0.136325222206032
"EBH",0.00816698236922629,0.139020836368935,0.136398076642868
"EBJ",0.00585021127786682,0.126526300451698,0.126832289086405
"EBK",0.00597406382048667,0.143472242459566,0.141935013842343
"EBM",0.00891738306862888,0.129906746320851,0.127750254990529
"EBN",0.00418913011802419,0.136988197581233,0.136004662683957
"EBP",0.00628005245519452,0.109806207198018,0.10829812035553
"EBQ",0.00776628296663267,0.128864927874108,0.128172810724173
"EBR",0.00984263441643596,0.140303074457234,0.139596386419933
"EBS",0.00658604108990238,0.117077079994172,0.113944339210258
"EBT",0.00672446451988926,0.128012530963136,0.125950750400699
"EBU",0.00402885035698674,0.149490018942154,0.14753752003497
"EBV",0.00827626402447909,0.142641701879644,0.145373743260965
"EBW",0.00504881247267959,0.119277283986595,0.1188328719219
"EBX",0.00902666472388168,0.130358443829229,0.12868279178202
"EBY",0.00529651755791928,0.116683666035262,0.113558210695031
"EBZ",0.00873524697654087,0.144834620428384,0.141417747340813
"EC2",0.00598863470785371,0.131371120501239,0.129265627276701
"EC3",0.00958764388751275,0.117681771819904,0.116144543202681
"EC4",0.00507066880373015,0.144827334984701,0.143741803875856
"EC5",0.00784642284715139,0.15091068046044,0.146794404779251
"EC6",0.00977706542328428,0.129119918403031,0.128843071543057
"EC7",0.00410899023750546,0.146466559813493,0.145577735684103
"EC8",0.00582106950313274,0.125193064257613,0.124865219291855
"EC9",0.00409441935013842,0.124340667346641,0.124653941425033
"ECA",0.00642576132886493,0.148921754334839,0.147887221331779
"ECB",0.00936908057700714,0.142415853125455,0.139399679440478
"ECC",0.00810869881975812,0.13013259507504,0.128886784205158
"ECD",0.00428384088590995,0.143086113944339,0.142241002477051
"ECE",0.00697216960512895,0.128522512020982,0.126693865656418
"ECF",0.00571907329156346,0.125324202243917,0.123684977415125
"ECG",0.00636019233571325,0.159077662829666,0.157037738598281
"ECH",0.0070960221477488,0.109390936908058,0.107751712079266
"ECJ",0.00469182573218709,0.14091505172665,0.139618242750984
"ECK",0.00911409004808393,0.146714264898732,0.142976832289086
"ECM",0.00539851376948856,0.13091942299286,0.128121812618388
"ECN",0.00875710330759143,0.158873670406528,0.153540725630191
"ECP",0.00595220748943611,0.142146291709165,0.142933119626985
"ECQ",0.0127932391082617,0.144907474865219,0.143654378551654
"ECR",0.00480839283112342,0.139035407256302,0.137294186215941
"ECS",0.00782456651610083,0.143413958910098,0.143938510855311
"ECT",0.00527466122686872,0.120559522074894,0.11792219146146
"ECU",0.0084219728981495,0.154240128223809,0.157467579775608
